,time,price,signal
158,1502114400000,0.08222,hold
159,1502118000000,0.081785,hold
160,1502121600000,0.081921,hold
161,1502125200000,0.081511,hold
162,1502128800000,0.081811,hold
163,1502132400000,0.081341,hold
164,1502136000000,0.08107,hold
165,1502139600000,0.080654,hold
166,1502143200000,0.080906,hold
167,1502146800000,0.080128,hold
168,1502150400000,0.081171,hold
169,1502154000000,0.080357,hold
170,1502157600000,0.081025,hold
171,1502161200000,0.080437,hold
172,1502164800000,0.079797,hold
173,1502168400000,0.079634,hold
174,1502172000000,0.07995,hold
175,1502175600000,0.079577,hold
176,1502179200000,0.079713,hold
177,1502182800000,0.078796,hold
178,1502186400000,0.079519,hold
179,1502190000000,0.080292,hold
180,1502193600000,0.080345,hold
181,1502197200000,0.082392,hold
182,1502200800000,0.083098,hold
183,1502204400000,0.085292,hold
184,1502208000000,0.085936,hold
185,1502211600000,0.086305,hold
186,1502215200000,0.084884,hold
187,1502218800000,0.085292,hold
188,1502222400000,0.085091,hold
189,1502226000000,0.085326,hold
190,1502229600000,0.085676,hold
191,1502233200000,0.084475,hold
192,1502236800000,0.085331,hold
193,1502240400000,0.087603,hold
194,1502244000000,0.091061,hold
195,1502247600000,0.090256,hold
196,1502251200000,0.092544,hold
197,1502254800000,0.093104,hold
198,1502258400000,0.090996,hold
199,1502262000000,0.089763,hold
200,1502265600000,0.089557,hold
201,1502269200000,0.08936,hold
202,1502272800000,0.086833,hold
203,1502276400000,0.088094,hold
204,1502280000000,0.089524,hold
205,1502283600000,0.089855,hold
206,1502287200000,0.088577,hold
207,1502290800000,0.086488,hold
208,1502294400000,0.08814,hold
209,1502298000000,0.08698,hold
210,1502301600000,0.087727,hold
211,1502305200000,0.087208,hold
212,1502308800000,0.0861,hold
213,1502312400000,0.085396,hold
214,1502316000000,0.083899,hold
215,1502319600000,0.083722,hold
216,1502323200000,0.083303,hold
217,1502326800000,0.085334,hold
218,1502330400000,0.08641,hold
219,1502334000000,0.087448,hold
220,1502337600000,0.087702,hold
221,1502341200000,0.087873,hold
222,1502344800000,0.089078,hold
223,1502348400000,0.088939,hold
224,1502352000000,0.088419,hold
225,1502355600000,0.087557,hold
226,1502359200000,0.088169,hold
227,1502362800000,0.087931,hold
228,1502366400000,0.088812,hold
229,1502370000000,0.089521,hold
230,1502373600000,0.088554,hold
231,1502377200000,0.087977,hold
232,1502380800000,0.089152,hold
233,1502384400000,0.088362,hold
234,1502388000000,0.089017,hold
235,1502391600000,0.088348,hold
236,1502395200000,0.087606,hold
237,1502398800000,0.087649,hold
238,1502402400000,0.087233,hold
239,1502406000000,0.085508,hold
240,1502409600000,0.084613,hold
241,1502413200000,0.083962,hold
242,1502416800000,0.084369,hold
243,1502420400000,0.084362,hold
244,1502424000000,0.086442,hold
245,1502427600000,0.086491,hold
246,1502431200000,0.085804,hold
247,1502434800000,0.085988,hold
248,1502438400000,0.085511,hold
249,1502442000000,0.086134,hold
250,1502445600000,0.08585,hold
251,1502449200000,0.086032,hold
252,1502452800000,0.086109,hold
253,1502456400000,0.085513,hold
254,1502460000000,0.08453,hold
255,1502463600000,0.084194,hold
256,1502467200000,0.084281,hold
257,1502470800000,0.086469,hold
258,1502474400000,0.086481,hold
259,1502478000000,0.086302,hold
260,1502481600000,0.084934,hold
261,1502485200000,0.084864,hold
262,1502488800000,0.083454,hold
263,1502492400000,0.084531,hold
264,1502496000000,0.08495,hold
265,1502499600000,0.086501,hold
266,1502503200000,0.086982,hold
267,1502506800000,0.0865,hold
268,1502510400000,0.085956,hold
269,1502514000000,0.08593,hold
270,1502517600000,0.085978,hold
271,1502521200000,0.084407,hold
272,1502524800000,0.083979,hold
273,1502528400000,0.083726,hold
274,1502532000000,0.08327,hold
275,1502535600000,0.083167,hold
276,1502539200000,0.083665,hold
277,1502542800000,0.084452,hold
278,1502546400000,0.084986,hold
279,1502550000000,0.08463,hold
280,1502553600000,0.083854,hold
281,1502557200000,0.08411,hold
282,1502560800000,0.082772,hold
283,1502564400000,0.082623,hold
284,1502568000000,0.082411,hold
285,1502571600000,0.083289,hold
286,1502575200000,0.081324,hold
287,1502578800000,0.080758,hold
288,1502582400000,0.080182,hold
289,1502586000000,0.077203,hold
290,1502589600000,0.074621,hold
291,1502593200000,0.074921,hold
292,1502596800000,0.074655,hold
293,1502600400000,0.073649,hold
294,1502604000000,0.073851,hold
295,1502607600000,0.072343,hold
296,1502611200000,0.070538,hold
297,1502614800000,0.071018,hold
298,1502618400000,0.071734,hold
299,1502622000000,0.071275,hold
300,1502625600000,0.072437,hold
301,1502629200000,0.074617,hold
302,1502632800000,0.074361,hold
303,1502636400000,0.074175,hold
304,1502640000000,0.074349,hold
305,1502643600000,0.072154,hold
306,1502647200000,0.071187,hold
307,1502650800000,0.069784,hold
308,1502654400000,0.07201,hold
309,1502658000000,0.07291,hold
310,1502661600000,0.071281,hold
311,1502665200000,0.071285,hold
312,1502668800000,0.07385,hold
313,1502672400000,0.072531,hold
314,1502676000000,0.073661,hold
315,1502679600000,0.074475,hold
316,1502683200000,0.076113,hold
317,1502686800000,0.074782,hold
318,1502690400000,0.076011,hold
319,1502694000000,0.0755,hold
320,1502697600000,0.075859,hold
321,1502701200000,0.074129,hold
322,1502704800000,0.07223,hold
323,1502708400000,0.0715,hold
324,1502712000000,0.072564,hold
325,1502715600000,0.0728,hold
326,1502719200000,0.071828,hold
327,1502722800000,0.071414,hold
328,1502726400000,0.073538,hold
329,1502730000000,0.07033,hold
330,1502733600000,0.069423,hold
331,1502737200000,0.06887,hold
332,1502740800000,0.070282,hold
333,1502744400000,0.070349,hold
334,1502748000000,0.069919,hold
335,1502751600000,0.0706,hold
336,1502755200000,0.070899,hold
337,1502758800000,0.068744,hold
338,1502762400000,0.069023,hold
339,1502766000000,0.067409,hold
340,1502769600000,0.066419,hold
341,1502773200000,0.068565,hold
342,1502776800000,0.06682,hold
343,1502780400000,0.069479,hold
344,1502784000000,0.069401,hold
345,1502787600000,0.069977,hold
346,1502791200000,0.071276,hold
347,1502794800000,0.072632,hold
348,1502798400000,0.072498,hold
349,1502802000000,0.073795,hold
350,1502805600000,0.074077,hold
351,1502809200000,0.072615,hold
352,1502812800000,0.070586,hold
353,1502816400000,0.069792,hold
354,1502820000000,0.0707,hold
355,1502823600000,0.070947,hold
356,1502827200000,0.070735,hold
357,1502830800000,0.070237,hold
358,1502834400000,0.069594,hold
359,1502838000000,0.069014,hold
360,1502841600000,0.069395,hold
361,1502845200000,0.0704,hold
362,1502848800000,0.06943,hold
363,1502852400000,0.070883,hold
364,1502856000000,0.070731,hold
365,1502859600000,0.071,hold
366,1502863200000,0.07172,hold
367,1502866800000,0.070858,hold
368,1502870400000,0.070531,hold
369,1502874000000,0.07118,hold
370,1502877600000,0.071831,hold
371,1502881200000,0.072525,hold
372,1502884800000,0.07475,hold
373,1502888400000,0.072989,hold
374,1502892000000,0.073181,hold
375,1502895600000,0.073434,hold
376,1502899200000,0.070685,hold
377,1502902800000,0.070877,hold
378,1502906400000,0.070518,hold
379,1502910000000,0.070587,hold
380,1502913600000,0.069669,hold
381,1502917200000,0.069598,hold
382,1502920800000,0.070055,hold
383,1502924400000,0.069687,hold
384,1502928000000,0.069735,hold
385,1502931600000,0.07016,hold
386,1502935200000,0.070349,hold
387,1502938800000,0.070262,hold
388,1502942400000,0.070582,hold
389,1502946000000,0.070333,hold
390,1502949600000,0.070136,hold
391,1502953200000,0.070497,hold
392,1502956800000,0.070881,hold
393,1502960400000,0.070963,hold
394,1502964000000,0.070035,hold
395,1502967600000,0.069304,hold
396,1502971200000,0.069406,hold
397,1502974800000,0.069753,hold
398,1502978400000,0.068951,hold
399,1502982000000,0.068637,hold
400,1502985600000,0.070239,hold
401,1502989200000,0.070558,hold
402,1502992800000,0.070774,hold
403,1502996400000,0.070699,hold
404,1503000000000,0.070124,hold
405,1503003600000,0.070389,hold
406,1503007200000,0.070819,hold
407,1503010800000,0.070305,hold
408,1503014400000,0.070479,hold
409,1503018000000,0.069693,hold
410,1503021600000,0.070502,hold
411,1503025200000,0.071097,hold
412,1503028800000,0.070114,hold
413,1503032400000,0.070661,hold
414,1503036000000,0.070892,hold
415,1503039600000,0.0716,hold
416,1503043200000,0.071508,hold
417,1503046800000,0.071533,hold
418,1503050400000,0.07144,hold
419,1503054000000,0.071003,hold
420,1503057600000,0.071357,hold
421,1503061200000,0.070746,hold
422,1503064800000,0.070139,hold
423,1503068400000,0.070255,hold
424,1503072000000,0.070328,hold
425,1503075600000,0.070023,hold
426,1503079200000,0.070784,hold
427,1503082800000,0.070401,hold
428,1503086400000,0.071084,hold
429,1503090000000,0.072599,hold
430,1503093600000,0.071545,hold
431,1503097200000,0.071141,hold
432,1503100800000,0.071187,hold
433,1503104400000,0.071091,hold
434,1503108000000,0.071137,hold
435,1503111600000,0.071537,hold
436,1503115200000,0.071123,hold
437,1503118800000,0.071803,hold
438,1503122400000,0.072123,hold
439,1503126000000,0.072498,hold
440,1503129600000,0.07184,hold
441,1503133200000,0.072038,hold
442,1503136800000,0.07188,hold
443,1503140400000,0.071443,hold
444,1503144000000,0.070796,hold
445,1503147600000,0.070899,hold
446,1503151200000,0.070461,hold
447,1503154800000,0.07036,hold
448,1503158400000,0.071622,hold
449,1503162000000,0.071764,hold
450,1503165600000,0.072392,hold
451,1503169200000,0.071743,hold
452,1503172800000,0.071265,hold
453,1503176400000,0.07082,hold
454,1503180000000,0.0716,hold
455,1503183600000,0.070576,hold
456,1503187200000,0.070347,hold
457,1503190800000,0.07024,hold
458,1503194400000,0.0703,hold
459,1503198000000,0.070506,hold
460,1503201600000,0.070601,hold
461,1503205200000,0.070136,hold
462,1503208800000,0.070643,hold
463,1503212400000,0.071502,hold
464,1503216000000,0.07064,hold
465,1503219600000,0.070634,hold
466,1503223200000,0.0709,hold
467,1503226800000,0.071128,hold
468,1503230400000,0.071999,hold
469,1503234000000,0.07172,hold
470,1503237600000,0.07175,hold
471,1503241200000,0.071686,hold
472,1503244800000,0.071344,hold
473,1503248400000,0.071486,hold
474,1503252000000,0.071804,hold
475,1503255600000,0.071878,hold
476,1503259200000,0.07145,hold
477,1503262800000,0.071696,hold
478,1503266400000,0.07208,hold
479,1503270000000,0.071841,hold
480,1503273600000,0.072198,hold
481,1503277200000,0.072871,hold
482,1503280800000,0.072383,hold
483,1503284400000,0.072746,hold
484,1503288000000,0.073639,hold
485,1503291600000,0.074366,hold
486,1503295200000,0.077796,hold
487,1503298800000,0.082837,hold
488,1503302400000,0.079,hold
489,1503306000000,0.078416,hold
490,1503309600000,0.0774,hold
491,1503313200000,0.077996,hold
492,1503316800000,0.081914,hold
493,1503320400000,0.08262,hold
494,1503324000000,0.08807,hold
495,1503327600000,0.084715,hold
496,1503331200000,0.083645,hold
497,1503334800000,0.08433,hold
498,1503338400000,0.082749,hold
499,1503342000000,0.081623,hold
500,1503345600000,0.082199,hold
501,1503349200000,0.080153,hold
502,1503352800000,0.080064,hold
503,1503356400000,0.079296,hold
504,1503360000000,0.080688,hold
505,1503363600000,0.083978,hold
506,1503367200000,0.082165,hold
507,1503370800000,0.080993,hold
508,1503374400000,0.071917,hold
509,1503378000000,0.08172,hold
510,1503381600000,0.082365,hold
511,1503385200000,0.080751,hold
512,1503388800000,0.080882,hold
513,1503392400000,0.080096,hold
514,1503396000000,0.080238,hold
515,1503399600000,0.08072,hold
516,1503403200000,0.08044,hold
517,1503406800000,0.07892,hold
518,1503410400000,0.079498,hold
519,1503414000000,0.079379,hold
520,1503417600000,0.079354,hold
521,1503421200000,0.08017,hold
522,1503424800000,0.079383,hold
523,1503428400000,0.077086,hold
524,1503432000000,0.077171,hold
525,1503435600000,0.077594,hold
526,1503439200000,0.077459,hold
527,1503442800000,0.078122,hold
528,1503446400000,0.076794,hold
529,1503450000000,0.077057,hold
530,1503453600000,0.076757,hold
531,1503457200000,0.077102,hold
532,1503460800000,0.0779,hold
533,1503464400000,0.078892,hold
534,1503468000000,0.078366,hold
535,1503471600000,0.078633,hold
536,1503475200000,0.078425,hold
537,1503478800000,0.077506,hold
538,1503482400000,0.076304,hold
539,1503486000000,0.0761,hold
540,1503489600000,0.075462,hold
541,1503493200000,0.07483,hold
542,1503496800000,0.074855,hold
543,1503500400000,0.075801,hold
544,1503504000000,0.075101,hold
545,1503507600000,0.075239,hold
546,1503511200000,0.076644,hold
547,1503514800000,0.077145,hold
548,1503518400000,0.077599,hold
549,1503522000000,0.076548,hold
550,1503525600000,0.077372,hold
551,1503529200000,0.077037,hold
552,1503532800000,0.07706,hold
553,1503536400000,0.076509,hold
554,1503540000000,0.075929,hold
555,1503543600000,0.076437,hold
556,1503547200000,0.076211,hold
557,1503550800000,0.076821,hold
558,1503554400000,0.076468,hold
559,1503558000000,0.07641,hold
560,1503561600000,0.077,hold
561,1503565200000,0.076291,hold
562,1503568800000,0.076195,hold
563,1503572400000,0.07598,hold
564,1503576000000,0.076598,hold
565,1503579600000,0.076767,hold
566,1503583200000,0.078306,hold
567,1503586800000,0.076122,hold
568,1503590400000,0.076272,hold
569,1503594000000,0.076296,hold
570,1503597600000,0.076617,hold
571,1503601200000,0.076853,hold
572,1503604800000,0.076188,hold
573,1503608400000,0.076032,hold
574,1503612000000,0.076051,hold
575,1503615600000,0.075094,hold
576,1503619200000,0.075302,hold
577,1503622800000,0.074968,hold
578,1503626400000,0.076015,hold
579,1503630000000,0.075901,hold
580,1503633600000,0.075992,hold
581,1503637200000,0.076999,hold
582,1503640800000,0.077434,hold
583,1503644400000,0.077129,hold
584,1503648000000,0.076908,hold
585,1503651600000,0.077249,hold
586,1503655200000,0.076377,hold
587,1503658800000,0.076657,hold
588,1503662400000,0.075839,hold
589,1503666000000,0.07723,hold
590,1503669600000,0.077143,hold
591,1503673200000,0.077,hold
592,1503676800000,0.076,hold
593,1503680400000,0.075776,hold
594,1503684000000,0.076035,hold
595,1503687600000,0.075725,hold
596,1503691200000,0.0765,hold
597,1503694800000,0.076883,hold
598,1503698400000,0.077046,hold
599,1503702000000,0.07627,hold
600,1503705600000,0.076593,hold
601,1503709200000,0.076358,hold
602,1503712800000,0.075862,hold
603,1503716400000,0.076157,hold
604,1503720000000,0.076036,hold
605,1503723600000,0.076011,hold
606,1503727200000,0.075813,hold
607,1503730800000,0.076059,hold
608,1503734400000,0.075939,hold
609,1503738000000,0.076474,hold
610,1503741600000,0.076435,hold
611,1503745200000,0.076613,hold
612,1503748800000,0.0765,hold
613,1503752400000,0.077103,hold
614,1503756000000,0.0776,hold
615,1503759600000,0.077789,hold
616,1503763200000,0.076974,hold
617,1503766800000,0.077149,hold
618,1503770400000,0.07771,hold
619,1503774000000,0.077106,hold
620,1503777600000,0.077618,hold
621,1503781200000,0.076518,hold
622,1503784800000,0.076657,hold
623,1503788400000,0.076808,hold
624,1503792000000,0.076647,hold
625,1503795600000,0.077316,hold
626,1503799200000,0.076461,hold
627,1503802800000,0.076378,hold
628,1503806400000,0.077338,hold
629,1503810000000,0.077629,hold
630,1503813600000,0.077772,hold
631,1503817200000,0.07706,hold
632,1503820800000,0.077269,hold
633,1503824400000,0.077148,hold
634,1503828000000,0.07766,hold
635,1503831600000,0.078274,hold
636,1503835200000,0.077518,hold
637,1503838800000,0.077983,hold
638,1503842400000,0.077836,hold
639,1503846000000,0.077667,hold
640,1503849600000,0.077601,hold
641,1503853200000,0.077642,hold
642,1503856800000,0.077963,hold
643,1503860400000,0.077894,hold
644,1503864000000,0.077934,hold
645,1503867600000,0.077548,hold
646,1503871200000,0.077817,hold
647,1503874800000,0.078323,hold
648,1503878400000,0.080649,hold
649,1503882000000,0.081086,hold
650,1503885600000,0.080876,hold
651,1503889200000,0.0816,hold
652,1503892800000,0.08091,hold
653,1503896400000,0.080243,hold
654,1503900000000,0.079931,hold
655,1503903600000,0.079879,hold
656,1503907200000,0.0797,hold
657,1503910800000,0.079645,hold
658,1503914400000,0.079514,hold
659,1503918000000,0.079355,hold
660,1503921600000,0.079051,hold
661,1503925200000,0.080275,hold
662,1503928800000,0.07936,hold
663,1503932400000,0.079968,hold
664,1503936000000,0.080146,hold
665,1503939600000,0.079484,hold
666,1503943200000,0.078777,hold
667,1503946800000,0.079508,hold
668,1503950400000,0.079848,hold
669,1503954000000,0.079644,hold
670,1503957600000,0.079691,hold
671,1503961200000,0.079607,hold
672,1503964800000,0.079632,hold
673,1503968400000,0.080123,hold
674,1503972000000,0.080269,hold
675,1503975600000,0.080264,hold
676,1503979200000,0.080348,hold
677,1503982800000,0.080517,hold
678,1503986400000,0.081307,hold
679,1503990000000,0.080991,hold
680,1503993600000,0.081643,hold
681,1503997200000,0.081963,hold
682,1504000800000,0.083068,hold
683,1504004400000,0.084038,hold
684,1504008000000,0.082081,hold
685,1504011600000,0.081956,hold
686,1504015200000,0.079444,hold
687,1504018800000,0.080067,hold
688,1504022400000,0.080035,hold
689,1504026000000,0.081224,hold
690,1504029600000,0.08185,hold
691,1504033200000,0.081448,hold
692,1504036800000,0.08066,hold
693,1504040400000,0.081185,hold
694,1504044000000,0.08152,hold
695,1504047600000,0.082099,hold
696,1504051200000,0.081551,hold
697,1504054800000,0.081307,hold
698,1504058400000,0.08136,hold
699,1504062000000,0.081536,hold
700,1504065600000,0.081135,hold
701,1504069200000,0.082415,hold
702,1504072800000,0.082969,hold
703,1504076400000,0.083957,hold
704,1504080000000,0.083641,hold
705,1504083600000,0.083,hold
706,1504087200000,0.08169,hold
707,1504090800000,0.082535,hold
708,1504094400000,0.08255,hold
709,1504098000000,0.083623,hold
710,1504101600000,0.082897,hold
711,1504105200000,0.0826,hold
712,1504108800000,0.083001,hold
713,1504112400000,0.083519,hold
714,1504116000000,0.083707,hold
715,1504119600000,0.08431,hold
716,1504123200000,0.084634,hold
717,1504126800000,0.084544,hold
718,1504130400000,0.084122,hold
719,1504134000000,0.084161,hold
720,1504137600000,0.084032,hold
721,1504141200000,0.083752,hold
722,1504144800000,0.083049,hold
723,1504148400000,0.083224,hold
724,1504152000000,0.083463,hold
725,1504155600000,0.083224,hold
726,1504159200000,0.083264,hold
727,1504162800000,0.083263,hold
728,1504166400000,0.083044,hold
729,1504170000000,0.083044,hold
730,1504173600000,0.08257,hold
731,1504177200000,0.082709,hold
732,1504180800000,0.082716,hold
733,1504184400000,0.08281,hold
734,1504188000000,0.0833,hold
735,1504191600000,0.082731,hold
736,1504195200000,0.0824,hold
737,1504198800000,0.082347,hold
738,1504202400000,0.0822,hold
739,1504206000000,0.081922,hold
740,1504209600000,0.081732,hold
741,1504213200000,0.08216,hold
742,1504216800000,0.082132,hold
743,1504220400000,0.082148,hold
744,1504224000000,0.081967,hold
745,1504227600000,0.082036,hold
746,1504231200000,0.082628,hold
747,1504234800000,0.082709,hold
748,1504238400000,0.08306,hold
749,1504242000000,0.083492,hold
750,1504245600000,0.082977,hold
751,1504249200000,0.082353,hold
752,1504252800000,0.082852,hold
753,1504256400000,0.082319,hold
754,1504260000000,0.082004,hold
755,1504263600000,0.082008,hold
756,1504267200000,0.081524,hold
757,1504270800000,0.08133,hold
758,1504274400000,0.081795,hold
759,1504278000000,0.081861,hold
760,1504281600000,0.081318,hold
761,1504285200000,0.081627,hold
762,1504288800000,0.081811,hold
763,1504292400000,0.0816,hold
764,1504296000000,0.080812,hold
765,1504299600000,0.08196,hold
766,1504303200000,0.082152,hold
767,1504306800000,0.080848,hold
768,1504310400000,0.080849,hold
769,1504314000000,0.080983,hold
770,1504317600000,0.0783,hold
771,1504321200000,0.078919,hold
772,1504324800000,0.078758,hold
773,1504328400000,0.078382,hold
774,1504332000000,0.077342,hold
775,1504335600000,0.0777,hold
776,1504339200000,0.07773,hold
777,1504342800000,0.076689,hold
778,1504346400000,0.076757,hold
779,1504350000000,0.077112,hold
780,1504353600000,0.076712,hold
781,1504357200000,0.077369,hold
782,1504360800000,0.076667,hold
783,1504364400000,0.075368,hold
784,1504368000000,0.076552,hold
785,1504371600000,0.075748,hold
786,1504375200000,0.075905,hold
787,1504378800000,0.076044,hold
788,1504382400000,0.075405,hold
789,1504386000000,0.074768,hold
790,1504389600000,0.074346,hold
791,1504393200000,0.075316,hold
792,1504396800000,0.076396,hold
793,1504400400000,0.075766,hold
794,1504404000000,0.07656,hold
795,1504407600000,0.075718,hold
796,1504411200000,0.076024,hold
797,1504414800000,0.075787,hold
798,1504418400000,0.07721,hold
799,1504422000000,0.077371,hold
800,1504425600000,0.07742,hold
801,1504429200000,0.076924,hold
802,1504432800000,0.076024,hold
803,1504436400000,0.075942,hold
804,1504440000000,0.075608,hold
805,1504443600000,0.076089,hold
806,1504447200000,0.075336,hold
807,1504450800000,0.07413,hold
808,1504454400000,0.075081,hold
809,1504458000000,0.074384,hold
810,1504461600000,0.075932,hold
811,1504465200000,0.0766,hold
812,1504468800000,0.075694,hold
813,1504472400000,0.075941,hold
814,1504476000000,0.075798,hold
815,1504479600000,0.076157,hold
816,1504483200000,0.076031,hold
817,1504486800000,0.075527,hold
818,1504490400000,0.075716,hold
819,1504494000000,0.075832,hold
820,1504497600000,0.075505,hold
821,1504501200000,0.075389,hold
822,1504504800000,0.074955,hold
823,1504508400000,0.074802,hold
824,1504512000000,0.069576,hold
825,1504515600000,0.067535,hold
826,1504519200000,0.071696,hold
827,1504522800000,0.069395,hold
828,1504526400000,0.069261,hold
829,1504530000000,0.067958,hold
830,1504533600000,0.068534,hold
831,1504537200000,0.067116,hold
832,1504540800000,0.066874,hold
833,1504544400000,0.067676,hold
834,1504548000000,0.068483,hold
835,1504551600000,0.070307,hold
836,1504555200000,0.070667,hold
837,1504558800000,0.071163,hold
838,1504562400000,0.072267,hold
839,1504566000000,0.07155,hold
840,1504569600000,0.070276,hold
841,1504573200000,0.069349,hold
842,1504576800000,0.065992,hold
843,1504580400000,0.068274,hold
844,1504584000000,0.068005,hold
845,1504587600000,0.069226,hold
846,1504591200000,0.068891,hold
847,1504594800000,0.070323,hold
848,1504598400000,0.070983,hold
849,1504602000000,0.070472,hold
850,1504605600000,0.070672,hold
851,1504609200000,0.0702,hold
852,1504612800000,0.069882,hold
853,1504616400000,0.070851,hold
854,1504620000000,0.070807,hold
855,1504623600000,0.070184,hold
856,1504627200000,0.070338,hold
857,1504630800000,0.070498,hold
858,1504634400000,0.070616,hold
859,1504638000000,0.071003,hold
860,1504641600000,0.071721,hold
861,1504645200000,0.071347,hold
862,1504648800000,0.07099,hold
863,1504652400000,0.071461,hold
864,1504656000000,0.071788,hold
865,1504659600000,0.072835,hold
866,1504663200000,0.073358,hold
867,1504666800000,0.073009,hold
868,1504670400000,0.0731,hold
869,1504674000000,0.072553,hold
870,1504677600000,0.072771,hold
871,1504681200000,0.071921,hold
872,1504684800000,0.0715,hold
873,1504688400000,0.072093,hold
874,1504692000000,0.07213,hold
875,1504695600000,0.07233,hold
876,1504699200000,0.072599,hold
877,1504702800000,0.072659,hold
878,1504706400000,0.072288,hold
879,1504710000000,0.072093,hold
880,1504738800000,0.0721,hold
881,1504742400000,0.072821,hold
882,1504746000000,0.072854,hold
883,1504749600000,0.071618,hold
884,1504753200000,0.071723,hold
885,1504756800000,0.072669,hold
886,1504760400000,0.071871,hold
887,1504764000000,0.071503,hold
888,1504767600000,0.0719,hold
889,1504771200000,0.0717,hold
890,1504774800000,0.07161,hold
891,1504778400000,0.071212,hold
892,1504782000000,0.07111,hold
893,1504785600000,0.071104,hold
894,1504789200000,0.071387,hold
895,1504792800000,0.0711,hold
896,1504796400000,0.071187,hold
897,1504800000000,0.070579,hold
898,1504803600000,0.070497,hold
899,1504807200000,0.071,hold
900,1504810800000,0.07063,hold
901,1504814400000,0.0716,hold
902,1504818000000,0.071901,hold
903,1504821600000,0.0726,hold
904,1504825200000,0.07182,hold
905,1504828800000,0.0716,hold
906,1504832400000,0.071331,hold
907,1504836000000,0.071584,hold
908,1504839600000,0.071948,hold
909,1504843200000,0.071,hold
910,1504846800000,0.07155,hold
911,1504850400000,0.071406,hold
912,1504854000000,0.071238,hold
913,1504857600000,0.071598,hold
914,1504861200000,0.070971,hold
915,1504864800000,0.07144,hold
916,1504868400000,0.0711,hold
917,1504872000000,0.0712,hold
918,1504875600000,0.07049,hold
919,1504879200000,0.068999,hold
920,1504882800000,0.068002,hold
921,1504886400000,0.0682,hold
922,1504890000000,0.0692,hold
923,1504893600000,0.0691,hold
924,1504897200000,0.069929,hold
925,1504900800000,0.06967,hold
926,1504904400000,0.06952,hold
927,1504908000000,0.070397,hold
928,1504911600000,0.069851,hold
929,1504915200000,0.070246,hold
930,1504918800000,0.07,hold
931,1504922400000,0.069833,hold
932,1504926000000,0.06961,hold
933,1504929600000,0.068584,hold
934,1504933200000,0.069444,hold
935,1504936800000,0.069291,hold
936,1504940400000,0.069276,hold
937,1504944000000,0.069508,hold
938,1504947600000,0.069869,hold
939,1504951200000,0.069037,hold
940,1504954800000,0.06982,hold
941,1504958400000,0.07,hold
942,1504962000000,0.0699,hold
943,1504965600000,0.0701,hold
944,1504969200000,0.069804,hold
945,1504972800000,0.0701,hold
946,1504976400000,0.07,hold
947,1504980000000,0.069666,hold
948,1504983600000,0.069701,hold
949,1504987200000,0.069471,hold
950,1504990800000,0.069676,hold
951,1504994400000,0.07,hold
952,1504998000000,0.069857,hold
953,1505001600000,0.0701,hold
954,1505005200000,0.0698,hold
955,1505008800000,0.06985,hold
956,1505012400000,0.0698,hold
957,1505016000000,0.069677,hold
958,1505019600000,0.069548,hold
959,1505023200000,0.069727,hold
960,1505026800000,0.068919,hold
961,1505030400000,0.0694,hold
962,1505034000000,0.069201,hold
963,1505037600000,0.069439,hold
964,1505041200000,0.069098,hold
965,1505044800000,0.068913,hold
966,1505048400000,0.069001,hold
967,1505052000000,0.069639,hold
968,1505055600000,0.06965,hold
969,1505059200000,0.0696,hold
970,1505062800000,0.06955,hold
971,1505066400000,0.069619,hold
972,1505070000000,0.070426,hold
973,1505073600000,0.070309,hold
974,1505077200000,0.0702,hold
975,1505080800000,0.07,hold
976,1505084400000,0.0706,hold
977,1505088000000,0.070599,hold
978,1505091600000,0.07006,hold
979,1505095200000,0.0705,hold
980,1505098800000,0.070498,hold
981,1505102400000,0.070798,hold
982,1505106000000,0.06991,hold
983,1505109600000,0.0701,hold
984,1505113200000,0.070203,hold
985,1505116800000,0.070476,hold
986,1505120400000,0.069816,hold
987,1505124000000,0.070499,hold
988,1505127600000,0.070534,hold
989,1505131200000,0.06999,hold
990,1505134800000,0.069869,hold
991,1505138400000,0.070015,hold
992,1505142000000,0.07,hold
993,1505145600000,0.070399,hold
994,1505149200000,0.070739,hold
995,1505152800000,0.071134,hold
996,1505156400000,0.070446,hold
997,1505160000000,0.070911,hold
998,1505163600000,0.07041,hold
999,1505167200000,0.0704,hold
1000,1505170800000,0.070343,hold
1001,1505174400000,0.0706,hold
1002,1505178000000,0.0707,hold
1003,1505181600000,0.07051,hold
1004,1505185200000,0.0708,hold
1005,1505188800000,0.070897,hold
1006,1505192400000,0.070993,hold
1007,1505196000000,0.07112,hold
1008,1505199600000,0.072015,hold
1009,1505203200000,0.071881,hold
1010,1505206800000,0.071898,hold
1011,1505210400000,0.071346,hold
1012,1505214000000,0.071271,hold
1013,1505217600000,0.0719,hold
1014,1505221200000,0.071399,hold
1015,1505224800000,0.0716,hold
1016,1505228400000,0.07114,hold
1017,1505232000000,0.0715,hold
1018,1505235600000,0.07132,hold
1019,1505239200000,0.071046,hold
1020,1505242800000,0.07066,hold
1021,1505246400000,0.070332,hold
1022,1505250000000,0.07056,hold
1023,1505253600000,0.070517,hold
1024,1505257200000,0.071104,hold
1025,1505260800000,0.070763,hold
1026,1505264400000,0.0706,hold
1027,1505268000000,0.070855,hold
1028,1505271600000,0.0703,hold
1029,1505275200000,0.070349,hold
1030,1505278800000,0.0699,hold
